id,serial,exam_type,exam_session,subject,subtopic,stem,case_text,choices_json,answer_text,explanation,explanation_version
7956,B21-076,"はり師・きゆう師",21,"臨床医学各論","運動器疾患","フローマン徴候がみられるのはどれか。",,"[""正中神経麻痺"", ""腋窩神経麻痺"", ""橈骨神経麻痺"", ""尺骨神経麻痺""]","解答　４．","フローマン徴候は尺骨神経麻痺でみられる。内転筋の麻痺により親指で紙を挟む際、長母指屈筋（正中神経支配）で代償するため、親指の第一関節（IP関節）が屈曲する現象を指す。",1
8108,B22-068,"はり師・きゆう師",22,"臨床医学各論","運動器疾患","関節疾患について正しいのはどれか。",,"[""関節拘縮の原因は関節包内の骨・軟骨にある。"", ""変形性関節症は退行変性である。"", ""関節リウマチの原因は細菌である。"", ""関節強直の原因は関節包外の軟部組織にある。""]","解答　２．","変形性関節症は加齢や過負荷による軟骨の退行変性を基盤とする。関節拘縮は関節包外の軟部組織の変化、関節強直は関節包内の骨・軟骨の癒着が原因である。関節リウマチは自己免疫疾患である。",1
8109,B22-069,"はり師・きゆう師",22,"臨床医学各論","運動器疾患","疾患と徒手検査との組合せで正しいのはどれか。",,"[""上腕骨外側上顆炎 … チェアテスト"", ""胸郭出口症候群 … スピードテスト"", ""手根管症候群 … ライトテスト"", ""腱板炎 … ファレンテスト""]","解答　１．","上腕骨外側上顆炎（テニス肘）の検査にはチェアテスト、トムゼンテストなどがある。スピードテストは上腕二頭筋長頭腱炎、ライトテストは胸郭出口症候群、ファレンテストは手根管症候群の検査である。",1
8114,B22-074,"はり師・きゆう師",22,"臨床医学各論","運動器疾患","骨疾患と好発時期との組合せで正しいのはどれか。",,"[""くる病 … 小児期"", ""骨肉腫 … 老年期"", ""転移性骨腫瘍 … 青年期"", ""骨粗鬆症 … 思春期""]","解答　１．","くる病はビタミンD欠乏等により小児期に骨の石灰化障害が起こる疾患（成人は骨軟化症）。骨肉腫は10代の成長期、転移性骨腫瘍は癌の好発する中高年以降、骨粗鬆症は閉経後女性や高齢者に多い。",1
8115,B22-075,"はり師・きゆう師",22,"臨床医学各論","運動器疾患","症候群と神経との組合せで正しいのはどれか。",,"[""肘部管症候群 … 橈骨神経"", ""手根管症候群 … 正中神経"", ""梨状筋症候群 … 大腿神経"", ""足根管症候群 … 総腓骨神経""]","解答　２．","手根管症候群は正中神経の圧迫、肘部管症候群は尺骨神経の圧迫、梨状筋症候群は坐骨神経の圧迫、足根管症候群は後脛骨神経の圧迫によって生じる絞扼性神経障害である。",1
8116,B22-076,"はり師・きゆう師",22,"臨床医学各論","運動器疾患","外反母趾について正しいのはどれか。",,"[""凹足に発症することが多い。"", ""足の内在筋の弱化は認めない。"", ""第1中足趾節関節は上方に突出する。"", ""バニオンは滑液包の腫脹である。""]","解答　４．","外反母趾は、第1中足趾節（MTP）関節が内側に突出し、母趾が外側に曲がる変形である。突出部に形成される仮性滑液包の炎症・腫脹をバニオンと呼ぶ。扁平足に伴うことが多く、足の内在筋の弱化も関与する。",1
8119,B22-079,"はり師・きゆう師",22,"臨床医学各論","運動器疾患","本疾患について適切でないのはどれか。","次の文で示す症例について、B22-079、B22-080の問に答えよ。
「58歳の女性。数年前から左手の第４指の近位指節間関節の腫脹に気がついた。特に疼痛はなかったが、今年になって右手の第４指近位指節間関節の腫脹もみられるようになった。」","[""女性に多い。"", ""家族歴がある。"", ""皮下結節がみられる。"", ""骨棘形成がみられる。""]","解答　３．４．","近位指節間（PIP）関節の腫脹と疼痛の欠如（あるいは軽度）から、ブシャール結節（手指の変形性関節症）が疑われる。変形性関節症では骨棘形成が見られるが、リウマチ結節のような皮下結節は見られない（皮下結節は関節リウマチの特徴）。",2
8120,B22-080,"はり師・きゆう師",22,"臨床医学各論","運動器疾患","本患者の治療で有効なのはどれか。","次の文で示す症例について、B22-079、B22-080の問に答えよ。
「58歳の女性。数年前から左手の第４指の近位指節間関節の腫脹に気がついた。特に疼痛はなかったが、今年になって右手の第４指近位指節間関節の腫脹もみられるようになった。」","[""非ステロイド系抗炎症薬"", ""カルシトニン"", ""ビタミンＤ製剤"", ""ビタミンＢ6""]","解答　１．","症例は指のPIP関節に腫脹を認めるブシャール結節（変形性指関節症）と考えられる。炎症や痛みを伴う場合には、非ステロイド系抗炎症薬（NSAIDs）による対症療法が一般的である。",1
8261,B23-061,"はり師・きゆう師",23,"臨床医学各論","運動器疾患","骨疾患と病態の組合せで正しいのはどれか。",,"[""くる病 … ビタミンＣ欠乏"", ""骨軟化症 … 類骨の増加"", ""骨粗鬆症 … 骨量の増加"", ""多発性骨髄腫 … 骨硬化""]","解答　２．","骨軟化症（小児ではくる病）はビタミンD欠乏などにより骨の石灰化が障害され、未石灰化の類骨が増加する疾患である。骨粗鬆症は骨量が減少する病態であり、多発性骨髄腫では溶骨性変化が特徴である。",1
8262,B23-062,"はり師・きゆう師",23,"臨床医学各論","運動器疾患","筋・腱疾患と運動機能検査の組合せで正しいのはどれか。",,"[""胸郭出口症候群 … ドロップアームサイン"", ""腱板損傷 … ヤーガソンテスト"", ""進行性筋ジストロフィー … ガワーズサイン"", ""上腕骨外側上顆炎 … ファレンテスト""]","解答　３．","進行性筋ジストロフィーでは、筋力低下のため床から立ち上がる際に自分の体を手で支えながら登るように立つガワーズサイン（登攀性起立）が見られる。ドロップアームは腱板損傷、ヤーガソンは上腕二頭筋長頭腱炎の検査である。",1
8263,B23-063,"はり師・きゆう師",23,"臨床医学各論","運動器疾患","脊椎・脊髄疾患と身体所見の組合せで正しいのはどれか。",,"[""脊髄ショック … 痙性麻痺"", ""頚椎捻挫 … バレー・リュー症状"", ""Ｌ3-Ｌ4椎間板ヘルニア … アキレス腱反射の低下"", ""腰部脊柱管狭窄症 … 鶏歩""]","解答　２．","頚椎捻挫（むち打ち損傷）では、自律神経症状を伴うバレー・リュー（Barré-Liéou）症状を呈することがある。脊髄ショック時は弛緩性麻痺となり、L3-L4ヘルニアでは膝蓋腱反射が低下する（アキレス腱反射はS1）。",1
8264,B23-064,"はり師・きゆう師",23,"臨床医学各論","運動器疾患","過度の動作と傷害の組合せで正しいのはどれか。",,"[""腰部前屈 … 腰部脊椎分離症"", ""ジャンプ着地 … 膝蓋靱帯炎"", ""ボールキック … 膝前十字靱帯損傷"", ""バットの素振り … 手の舟状骨骨折""]","解答　２．","膝蓋靱帯炎（ジャンパー膝）は、ジャンプや着地の繰り返しによるオーバーユースで起こる。腰部脊椎分離症は腰部の「回旋」や「後屈」の繰り返し、前十字靱帯損傷は「方向転換」や「着地」時の捻転で起こりやすい。",1
8265,B23-065,"はり師・きゆう師",23,"臨床医学各論","運動器疾患","頚椎症について正しいのはどれか。",,"[""脊髄症型では一側の肩甲背部の疼痛が起こる。"", ""神経根型では深部反射亢進が起こる。"", ""関連痛型では手術療法が第１選択である。"", ""保存療法では頚椎牽引が有効である。""]","解答　４．","頚椎症の保存療法には、頚椎牽引、頚椎カラー固定、薬物療法などがある。神経根型では一側の痛みや反射低下が見られ、脊髄症型では両側のしびれや深部反射亢進（病的反射）が見られるのが特徴である。",1
8266,B23-066,"はり師・きゆう師",23,"臨床医学各論","運動器疾患","骨肉腫の初発症状でよくみられるのはどれか。",,"[""発熱"", ""運動時痛"", ""腫脹"", ""間欠跛行""]","解答　２．","骨肉腫は若年者の長管骨（膝周囲など）に好発する悪性骨腫瘍である。初発症状は運動時の痛みであり、次第に安静時痛や局所の腫脹、熱感を伴うようになる。",1
8421,B24-061,"はり師・きゆう師",24,"臨床医学各論","運動器疾患","変形性関節症のエックス線所見でないのはどれか。",,"[""関節裂隙の狭小化"", ""骨棘の形成"", ""骨嚢胞の形成"", ""骨萎縮""]","解答　４．","変形性関節症（OA）のX線四大所見は、関節裂隙の狭小化、骨硬化、骨棘形成、骨嚢胞である。骨萎縮は関節リウマチなどで見られる所見であり、OAではむしろ骨硬化（骨密度上昇）が起こる。",1
8422,B24-062,"はり師・きゆう師",24,"臨床医学各論","運動器疾患","骨粗鬆症の原因でないのはどれか。",,"[""クッシング症候群"", ""コルチコステロイドの投与"", ""ビタミンＡ欠乏"", ""閉経""]","解答　３．","骨粗鬆症は閉経によるエストロゲン減少や、クッシング症候群、ステロイド薬の使用などの二次性要因で起こる。ビタミンDやカルシウムの欠乏は原因となるが、ビタミンA欠乏は直接の原因ではない。",1
8423,B24-063,"はり師・きゆう師",24,"臨床医学各論","運動器疾患","徒手検査と疾患の組合せで正しいのはどれか。",,"[""トムゼンテスト … 頚肩腕症候群"", ""ライトテスト … 肘部管症候群"", ""ファレンテスト … 手根管症候群"", ""ヤーガソンテスト … 腱板損傷""]","解答　３．","ファレンテストは手関節を屈曲させて正中神経を圧迫し、手根管症候群を誘発する検査である。トムゼンテストは上腕骨外側上顆炎、ライトテストは胸郭出口症候群、ヤーガソンテストは上腕二頭筋長頭腱炎の検査である。",1
8424,B24-064,"はり師・きゆう師",24,"臨床医学各論","運動器疾患","装具と疾患の組合せで正しいのはどれか。",,"[""ミルウォーキーブレース … 側弯症"", ""ボストンブレース … 斜頚"", ""デニスブラウン副子 … 発育性股関節形成不全(先天性股関節脱臼)"", ""リーメンビューゲル装具 … 先天性内反足""]","解答　１．","ミルウォーキーブレースは側弯症に用いられる代表的な装具である。発育性股関節形成不全にはリーメンビューゲル装具、先天性内反足にはデニスブラウン副子が用いられる。ボストンブレースも側弯症用の装具である。",1
8425,B24-065,"はり師・きゆう師",24,"臨床医学各論","運動器疾患","外傷性肩関節脱臼について正しいのはどれか。",,"[""若年者の初回脱臼は反復性に移行しやすい。"", ""高齢者では上腕骨大結節骨折の合併はまれである。"", ""後方脱臼が最も多い。"", ""整復後は可及的早期に可動域訓練を開始する。""]","解答　１．","肩関節脱臼は前方脱臼が最も多い。若年者ほど再脱臼しやすく反復性脱臼に移行しやすい。高齢者では大結節骨折や腱板断裂の合併が多い。整復後は一定期間の固定が必要であり、早期の過度な可動域訓練は再脱臼のリスクとなる。",1
8426,B24-066,"はり師・きゆう師",24,"臨床医学各論","運動器疾患","硬膜外麻酔について正しいのはどれか。",,"[""局所麻酔薬をくも膜下腔に注入する。"", ""出血性素因のある患者でも安全に行える。"", ""頚部に用いることができる。"", ""効果発現は脊椎麻酔よりも早い。""]","解答　３．","硬膜外麻酔は硬膜外腔に局所麻酔薬を注入する手法で、頚部から腰部まで任意の高さで行える。くも膜下腔に注入するのは脊椎麻酔（腰椎麻酔）である。脊椎麻酔に比べ効果発現は遅いが、カテーテル留置により持続的な管理が可能である。",1
8435,B24-075,"はり師・きゆう師",24,"臨床医学各論","運動器疾患","本疾患で陽性となるのはどれか。","次の文で示す症例について、B24-075、B24-076の問に答えよ。
「48歳の女性。2年前、左手のこわばりがみられ、その後、近位指節間関節から始まる左指の関節痛と腫れが生じ、さらに右指の関節も痛みだした。現在では、両側の手・膝関節にも関節炎がみられる。光過敏や嚥下障害はない。」","[""リウマトイド因子"", ""ＬＥ細胞"", ""抗Jo-1抗体"", ""抗トポイソメラーゼⅠ抗体(抗Scl-70抗体)""]","解答　１．","朝のこわばり、多発性・対称性の関節炎から関節リウマチが疑われる。診断にはリウマトイド因子（RF）や抗CCP抗体の検査が有用である。LE細胞はSLE、抗Jo-1抗体は多発性筋炎、抗Scl-70抗体は全身性強皮症で陽性となる。",1
8436,B24-076,"はり師・きゆう師",24,"臨床医学各論","運動器疾患","本疾患でよくみられるのはどれか。","次の文で示す症例について、B24-075、B24-076の問に答えよ。
「48歳の女性。2年前、左手のこわばりがみられ、その後、近位指節間関節から始まる左指の関節痛と腫れが生じ、さらに右指の関節も痛みだした。現在では、両側の手・膝関節にも関節炎がみられる。光過敏や嚥下障害はない。」","[""ハンマー指"", ""ヘバーデン結節"", ""Ｚ型変形"", ""プシャール結節""]","解答　３．","症例は関節リウマチ（RA）である。RAの手指変形には、母指のZ型変形、ボタン穴変形、スワンネック変形、尺側偏位などがある。ヘバーデン結節（DIP関節）やプシャール結節（PIP関節）は変形性関節症の特徴である。",1
8437,B24-077,"はり師・きゆう師",24,"臨床医学各論","運動器疾患","最も考えられる疾患はどれか。","次の文で示す症例について、B24-077、B24-078の問に答えよ。
「28歳の女性。上肢の痛み、だるさ、しびれを訴える。上肢下垂時に症状が増悪する。首が長く、姿勢が悪い。モーレイテスト、アドソンテスト陽性。」","[""変形性頚椎症"", ""頚椎椎間板ヘルニア"", ""頚椎捻挫"", ""胸郭出口症候群""]","解答　４．","なで肩（首が長い）、若年女性、上肢の神経・血管症状、およびアドソンテスト（斜角筋隙のテスト）やモーレイテスト（鎖骨上窩の圧痛テスト）が陽性であることから、胸郭出口症候群が最も考えられる。",1
8438,B24-078,"はり師・きゆう師",24,"臨床医学各論","運動器疾患","本症例で治療対象となる筋はどれか。","次の文で示す症例について、B24-077、B24-078の問に答えよ。
「28歳の女性。上肢の痛み、だるさ、しびれを訴える。上肢下垂時に症状が増悪する。首が長く、姿勢が悪い。モーレイテスト、アドソンテスト陽性。」","[""小胸筋"", ""斜角筋"", ""胸鎖乳突筋"", ""肩甲挙筋""]","解答　２．","アドソンテスト陽性およびモーレイテスト陽性は、斜角筋隙での神経血管圧迫を示唆する。胸郭出口症候群の中でも斜角筋症候群が疑われるため、前斜角筋や中斜角筋が治療対象となる。",1
8576,B25-056,"はり師・きゆう師",25,"臨床医学各論","運動器疾患","ピロリン酸カルシウムが原因であるのはどれか。",,"[""偽痛風"", ""関節リウマチ"", ""肩関節周囲炎"", ""変形性股関節症""]","解答　１．","偽痛風（ピロリン酸カルシウム結晶沈着症）は、関節軟骨にピロリン酸カルシウム結晶が沈着し、急激な関節炎を起こす疾患である。痛風が尿酸ナトリウム結晶によるのに対し、本症はピロリン酸カルシウムが原因となる。",1
8577,B25-057,"はり師・きゆう師",25,"臨床医学各論","運動器疾患","脊柱管狭窄を生じるのはどれか。",,"[""黄色靱帯肥厚"", ""前縦靱帯骨化"", ""横突起肥大"", ""棘上靱帯骨化""]","解答　１．","腰部脊柱管狭窄症などは、椎間板の突出、椎間関節の肥大、および脊柱管の後壁を構成する黄色靱帯の肥厚によって脊柱管が狭まり、神経を圧迫することで発症する。前縦靱帯は脊柱管の外側に位置する。",1
8578,B25-058,"はり師・きゆう師",25,"臨床医学各論","運動器疾患","生後３か月の発育性股関節形成不全の患児でみられるのはどれか。",,"[""アリス徴候"", ""トレンデレンブルグ徴候"", ""ドレーマン徴候"", ""フローマン徴候""]","解答　１．","発育性股関節形成不全（先天性股関節脱臼）では、仰臥位で膝を立てた際に膝の高さが異なるアリス徴候（ガレアッツィ徴候）や、開排制限が見られる。トレンデレンブルグ徴候は歩行開始後の筋力低下等で陽性となる。",1
8579,B25-059,"はり師・きゆう師",25,"臨床医学各論","運動器疾患","骨粗鬆症患者に好発する骨折はどれか。",,"[""鎖骨骨幹部骨折"", ""橈骨近位部骨折"", ""大腿骨近位部骨折"", ""脛骨遠位部骨折""]","解答　３．","骨粗鬆症による四大骨折は、大腿骨近位部骨折、脊椎圧迫骨折、橈骨遠位端骨折、上腕骨近位部骨折である。特に大腿骨近位部骨折は高齢者のADL低下の大きな原因となる。",1
8595,B25-075,"はり師・きゆう師",25,"臨床医学各論","運動器疾患","罹患関節の種類はどれか。","次の文で示す症例について、B25-075、B25-076の問いに答えよ。
「７歳の女児。主訴は歩行異常。トレンデレンブルグ徴候がみられた。」","[""鞍関節"", ""ラセン関節"", ""臼状関節"", ""楕円関節""]","解答　３．","トレンデレンブルグ徴候がみられるのは股関節である。股関節は球関節の一種で、関節窩が深く骨頭を包み込むような形状をしているため「臼状関節」に分類される。",1
8596,B25-076,"はり師・きゆう師",25,"臨床医学各論","運動器疾患","本症例で筋力低下をきたした筋の主な運動はどれか。","次の文で示す症例について、B25-075、B25-076の問いに答えよ。
「７歳の女児。主訴は歩行異常。トレンデレンブルグ徴候がみられた。」","[""罹患関節の伸展"", ""罹患関節を屈曲しながらの外転"", ""罹患関節の内旋"", ""罹患関節の外転""]","解答　４．","トレンデレンブルグ徴候は、股関節の外転主動作筋である中殿筋の筋力低下により、片脚立位時に遊脚側の骨盤が沈下する現象である。先天性股関節脱臼などで見られる。",1
8737,B26-057,"はり師・きゆう師",26,"臨床医学各論","運動器疾患","下腿の区画と筋の組合せで正しいのはどれか。",,"[""前区画 … 長指屈筋"", ""外側区画 … 後脛骨筋"", ""深後区画 … 長腓骨筋"", ""浅後区画 … ヒラメ筋""]","解答　４．","下腿の浅後区画には腓腹筋とヒラメ筋（下腿三頭筋）が含まれる。前区画には前脛骨筋や長指伸筋、外側区画には腓骨筋、深後区画には後脛骨筋や長指屈筋が含まれる。",1
8738,B26-058,"はり師・きゆう師",26,"臨床医学各論","運動器疾患","頚椎症性神経根症でみられるのはどれか。",,"[""握力低下"", ""腱反射亢進"", ""尿閉"", ""病的反射""]","解答　１．","神経根症は末梢神経の障害であるため、支配領域の筋力低下（握力低下）や腱反射減弱がみられる。腱反射亢進、尿閉、病的反射は脊髄（中枢）が圧迫される頚椎症性脊髄症の症状である。",1
8739,B26-059,"はり師・きゆう師",26,"臨床医学各論","運動器疾患","骨密度が保たれていても骨折を起こしやすいのはどれか。",,"[""糖尿病"", ""高血圧症"", ""脂質異常症"", ""高尿酸血症""]","解答　１．","糖尿病では、高血糖によるコラーゲンの糖化（架橋異常）により骨質が劣化するため、骨密度が正常範囲内であっても骨強度が低下し、骨折のリスクが高まる。",1
8740,B26-060,"はり師・きゆう師",26,"臨床医学各論","運動器疾患","スポーツ中に肉ばなれを起こしやすいのはどれか。",,"[""大殿筋"", ""大腰筋"", ""前脛骨筋"", ""腓腹筋""]","解答　４．","肉ばなれは、ハムストリングスや腓腹筋、大腿四頭筋などの下肢の筋に好発する。急激なダッシュやジャンプ動作時に、筋が強く収縮しながら引き伸ばされることで発生する。",1
8752,B26-072,"はり師・きゆう師",26,"臨床医学各論","運動器疾患","関節リウマチについて正しいのはどれか。",,"[""男性に多い。"", ""関節のこわばりは夕方に多い。"", ""対称性の関節腫脹を認めることが多い。"", ""遠位指節間関節の腫脹を認めることが多い。""]","解答　３．","関節リウマチは女性に多く、朝のこわばり、対称性の多関節炎を特徴とする。好発部位は近位指節間（PIP）関節や中手指節（MP）関節であり、遠位指節間（DIP）関節は通常侵されない。",1
8759,B26-079,"はり師・きゆう師",26,"臨床医学各論","運動器疾患","本症例の徒手検査所見で陽性を示すのはどれか。","次の文で示す症例について、B26-079、B26-080の問いに答えよ。
「62歳の男性。右側の腰から下肢にかけての痛み、しびれがある。歩くと痛みは強くなり歩けなくなるが、休むと再び歩けるようになる。足関節・上腕血圧比は1.0であった。」","[""SLRテスト"", ""ケンプ徴候"", ""大腿神経伸展テスト"", ""Ｋ・ボンネットテスト""]","解答　２．","腰部脊柱管狭窄症では、腰椎を後屈・回旋させるケンプ徴候（Kemp sign）が陽性となりやすい。SLRや大腿神経伸展テストは主に椎間板ヘルニアの診断に用いられる。",1
8760,B26-080,"はり師・きゆう師",26,"臨床医学各論","運動器疾患","歩行中に右下肢痛が起こったときの対応として、体幹の姿位で最も適切なのはどれか。","次の文で示す症例について、B26-079、B26-080の問いに答えよ。
「62歳の男性。右側の腰から下肢にかけての痛み、しびれがある。歩くと痛みは強くなり歩けなくなるが、休むと再び歩けるようになる。足関節・上腕血圧比は1.0であった。」","[""前屈"", ""後屈"", ""右側屈"", ""左側屈""]","解答　１．","間欠性跛行がありABIが正常（1.0）であることから、腰部脊柱管狭窄症が疑われる。この疾患では体幹を前屈させることで脊柱管が広がり、神経への圧迫が軽減して症状が緩和する。",1
8897,B27-057,"はり師・きゆう師",27,"臨床医学各論","運動器疾患","骨粗鬆症における骨折危険因子でないのはどれか。",,"[""運動"", ""喫煙"", ""糖尿病"", ""副腎皮質ステロイド薬""]","解答　１．","適度な運動は骨に荷重刺激を与え、骨形成を促進するため骨折の予防因子となる。喫煙、糖尿病、副腎皮質ステロイド薬の使用、加齢、閉経などは骨強度を低下させる危険因子である。",1
8898,B27-058,"はり師・きゆう師",27,"臨床医学各論","運動器疾患","脊髄損傷の機能障害評価法で正しいのはどれか。",,"[""ブルンストロームステージ"", ""バーセルインデックス"", ""フランケル分類"", ""ハミルトン評価尺度""]","解答　３．","脊髄損傷の評価にはフランケル（Frankel）分類やASIA機能障害尺度が用いられる。ブルンストロームステージは片麻痺、バーセルインデックスはADL、ハミルトン評価尺度はうつ病の評価に用いられる。",1
8899,B27-059,"はり師・きゆう師",27,"臨床医学各論","運動器疾患","脊椎疾患と所見の組合せで正しいのはどれか。",,"[""頸椎椎間板ヘルニア … 間欠跛行"", ""頸椎後縦靭帯骨化症 … 膝蓋腱反射の減弱"", ""腰椎椎間板ヘルニア … アキレス腱反射の亢進"", ""腰部脊柱管狭窄症 … 会陰部のしびれ""]","解答　４．","腰部脊柱管狭窄症では、馬尾神経が圧迫されることで会陰部のしびれや間欠跛行が生じる。頸椎疾患では上位運動ニューロン障害により腱反射は亢進し、腰椎ヘルニア等の末梢神経障害では腱反射は減弱・消失する。",1
9058,B28-058,"はり師・きゆう師",28,"臨床医学各論","運動器疾患","大腿骨頭すべり症で陽性になるのはどれか。",,"[""アイヒホッフテスト"", ""ピボットシフトテスト"", ""ドレーマン徴候"", ""ピアノキー徴候""]","解答　３．","ドレーマン徴候は、股関節を屈曲させると外転・外旋する現象で、大腿骨頭すべり症に特徴的である。アイヒホッフはド・ケルバン病、ピボットシフトは前十字靭帯損傷、ピアノキーは肩鎖関節脱臼でみられる。",1
9059,B28-059,"はり師・きゆう師",28,"臨床医学各論","運動器疾患","頸椎椎間板ヘルニアについて正しいのはどれか。",,"[""神経根症では上肢に腱反射の亢進を認める。"", ""神経根症では腹壁反射の消失を認める。"", ""脊髄症では下肢に腱反射の減弱を認める。"", ""脊髄症では下肢に病的反射を認める。""]","解答　４．","脊髄症（中枢神経麻痺）では、圧迫部位より遠位の下肢において腱反射の亢進やバビンスキー反射などの病的反射が認められる。神経根症（末梢神経麻痺）では、支配領域の腱反射は減弱・消失する。",1
9064,B28-064,"はり師・きゆう師",28,"臨床医学各論","運動器疾患","次の文で示す症例の病態で正しいのはどれか。
「85歳の女性。左大腿骨頸部骨折の手術を受けた翌日の夜に、ちぐはぐな言動が出現した。」",,"[""せん妄"", ""認知症"", ""うつ病"", ""不安神経症""]","解答　１．","高齢者が手術などの身体的侵襲や環境変化をきっかけに、夜間に急激な意識混濁や幻覚、ちぐはぐな言動を呈するのは「せん妄」の典型像である。認知症は緩徐に進行する。",1
9074,B28-074,"はり師・きゆう師",28,"臨床医学各論","運動器疾患","徒手筋力テストで正しいのはどれか。",,"[""MMT1では筋収縮が全く認められない。"", ""MMT2では筋収縮はみられるが関節運動は起こらない。"", ""MMT3では抵抗を加えなければ重力に抗して正常可動域いっぱいに動く。"", ""MMT4は筋力正常である。""]","解答　３．","MMT3は「重力に抗して可動域全体を動かせる」レベルである。MMT1は「筋収縮のみ」、MMT2は「重力を除けば動かせる」、MMT4は「中等度の抵抗に抗して動かせる」、MMT5が正常である。",1
9077,B28-077,"はり師・きゆう師",28,"臨床医学各論","運動器疾患","最も可能性の高い疾患はどれか。","次の文で示す症例について、B28-077、B28-078の問いに答えよ。
「83歳の女性。昨夜から左膝痛と38℃の発熱が出現した。左膝関節に熱感、腫脹および膝蓋跳動を認める。関節液の偏光顕微鏡観察で異常を認めた。」","[""化膿性関節炎"", ""関節リウマチ"", ""偽痛風"", ""変形性膝関節症""]","解答　３．","高齢者の急性単関節炎で、発熱と関節の炎症所見（熱感・腫脹）を認め、関節液の偏光顕微鏡観察で結晶（ピロリン酸カルシウム）を認めることから、偽痛風が最も考えられる。",1
9078,B28-078,"はり師・きゆう師",28,"臨床医学各論","運動器疾患","本症例に特徴的な単純エックス線所見はどれか。","次の文で示す症例について、B28-077、B28-078の問いに答えよ。
「83歳の女性。昨夜から左膝痛と38℃の発熱が出現した。左膝関節に熱感、腫脹および膝蓋跳動を認める。関節液の偏光顕微鏡観察で異常を認めた。」","[""骨棘形成"", ""関節裂隙狭小化"", ""骨びらん"", ""半月板石灰化""]","解答　４．","偽痛風（ピロリン酸カルシウム結晶沈着症）では、エックス線上で関節軟骨や半月板に線状の石灰化陰影を認めるのが特徴である。骨棘形成や裂隙狭小化は変形性関節症の所見である。",1
9209,B29-049,"はり師・きゆう師",29,"臨床医学各論","運動器疾患","生後3か月の女児が乳児健康診査で股関節開排制限を指摘された。診察で誤っているのはどれか。",,"[""大腿部の皮膚のしわを観察する。"", ""開排位での大転子と坐骨結節間の距離を診る。"", ""ラックマン徴候を診る。"", ""超音波断層像を診る。""]","解答　３．","乳児の股関節開排制限は発育性股関節形成不全を疑う所見である。ラックマン徴候は膝関節の前十字靱帯損傷を診断する手技であり、股関節の診察には用いない。",1
9210,B29-050,"はり師・きゆう師",29,"臨床医学各論","運動器疾患","特発性側弯症について正しいのはどれか。",,"[""男性に多い。"", ""前屈姿勢で左右の鎖骨の張り出しの差を診る。"", ""コブ角は脊椎側面エックス線写真で測定する。"", ""早期発見には学校健康診断が重要である。""]","解答　４．","特発性側弯症は思春期の女子に多く、早期発見のために学校健診でのスクリーニング（前屈検査など）が行われる。コブ角は正面エックス線像で測定する。",1
9211,B29-051,"はり師・きゆう師",29,"臨床医学各論","運動器疾患","受傷直後の足関節捻挫に対するRICE処置について最も適切なのはどれか。",,"[""ギプス包帯を行う。"", ""湿布を患部に貼付する。"", ""損傷靱帯部を圧迫する。"", ""患肢は頭より高く上げる。""]","解答　３．","RICE処置はRest（安静）、Icing（冷却）、Compression（圧迫）、Elevation（挙上）の頭文字をとったもの。損傷部位を圧迫することで腫脹や内出血を抑制する。",1
9389,B30-049,"はり師・きゆう師",30,"臨床医学各論","運動器疾患","変形性関節症の単純エックス線所見で正しいのはどれか。",,"[""骨壊死像"", ""骨棘の形成"", ""関節裂隙の拡大"", ""軟骨下骨の萎縮像""]","解答　2．","変形性関節症（OA）のX線四大所見は、関節裂隙の狭小化、骨棘の形成、軟骨下骨の硬化、骨嚢胞の形成である。軟骨が摩耗することで関節の隙間が狭まり、反応性に骨が突出する。",1
9390,B30-050,"はり師・きゆう師",30,"臨床医学各論","運動器疾患","くる病の治療で適切でないのはどれか。",,"[""ビタミンDの投与"", ""運動"", ""日光浴"", ""副腎皮質ホルモンの投与""]","解答　４．","くる病はビタミンD欠乏などにより骨の石灰化が障害される疾患である。治療にはビタミンDの投与、日光浴（皮膚でのビタミンD合成促進）が有効である。副腎皮質ホルモンは副作用として骨粗鬆症を誘発するため、くる病の治療には適さない。",1
9391,B30-051,"はり師・きゆう師",30,"臨床医学各論","運動器疾患","骨化性筋炎の原因はどれか。",,"[""脊髄損傷"", ""エストロゲン製剤の服用"", ""意識障害を伴う脳障害"", ""筋挫傷後の無理な可動域訓練""]","解答　４．","骨化性筋炎（外傷性異所性骨化）は、打撲や筋挫傷などの軟部組織損傷後、早期に無理なマッサージや強制的な他動運動（可動域訓練）を行うことで、筋肉内に骨形成が起こる病態である。",1
9392,B30-052,"はり師・きゆう師",30,"臨床医学各論","運動器疾患","外傷とその原因の組合せで正しいのはどれか。",,"[""手舟状骨骨折 … 手関節掌屈"", ""股関節脱臼 … 車内のダッシュボードへの膝の衝突"", ""上腕骨顆上骨折 … 上肢の急激な牽引"", ""第5中足骨基部裂離骨折 … 足部外がえし""]","解答　2．","股関節後方脱臼は、膝を曲げた状態で前方から強い衝撃を受ける（ダッシュボード損傷）ことで起こる。手舟状骨骨折は手関節背屈位での転倒、上腕骨顆上骨折は肘伸展位での転倒、第5中足骨基部骨折は足部内がえしが原因となる。",1
